text,label,intent,severity
"Tôi bị khó tiêu, đồng thời dạo này còn hay bị đau bụng âm ỉ.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Cháu nhà tôi bị ngứa ngáy vùng kín từ hôm qua, giờ thấy chậm kinh.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Bác sĩ cho em hỏi, em hay bị ra khí hư bất thường là dấu hiệu của bệnh gì?",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Dạ bác sĩ, em đang bị bé biếng ăn thì phải làm sao ạ?",Khoa Nhi,SYMPTOM,NORMAL
"Bác sĩ cho hỏi, Xin hỏi bệnh viện có thanh toán bằng thẻ tín dụng không?",FAQ,FAQ,NORMAL
"Mấy hôm nay tôi vừa bị buồn nôn thai kỳ vừa bị khám thai định kỳ, mệt mỏi quá.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Tôi bị tăng huyết áp đột ngột, đồng thời dạo này còn hay bị đau thắt ngực lan ra tay.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
Khám bhyt có được hỗ trợ 100% không ạ? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
"Bác sĩ cho hỏi, Xin hỏi bệnh viện có thanh toán bằng thẻ tín dụng không?",FAQ,FAQ,NORMAL
Gần đây tôi bị chảy mủ tai kéo dài.,Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Tôi bị viêm loét da, mong bác sĩ tư vấn giúp.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Tôi đang có triệu chứng ngứa mắt, và tôi cũng cảm thấy mờ mắt.",Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi, tôi bị khô da, thỉnh thoảng còn kèm theo viêm da cơ địa.",Khoa Da Liễu,SYMPTOM,NORMAL
"Tự nhiên hôm nay tôi bị thở khò khè, khó chịu quá.",Khoa Hô Hấp,SYMPTOM,NORMAL
Admin cho mình hỏi Xin hỏi bệnh viện có thanh toán bằng thẻ tín dụng không?,FAQ,FAQ,NORMAL
"Bác sĩ ơi cấp cứu, tôi bị tê liệt một bên mặt đau không chịu nổi.",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Bác sĩ cho hỏi, Lấy kết quả xét nghiệm máu mất bao lâu?",FAQ,FAQ,NORMAL
"Tôi bị mờ mắt đột ngột kèm đau đầu kèm theo nói đớ, giờ người rất mệt, cấp cứu giúp tôi.",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Tăng huyết áp đột ngột quá bác sĩ ơi, khám ở đâu được ạ?",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Bác sĩ ơi, tôi bị bé lừ đừ không chịu chơi, thỉnh thoảng còn kèm theo trẻ bị tay chân miệng.",Khoa Nhi,SYMPTOM,MEDIUM
"Bố tôi bị đau bụng dưới dữ dội, xin cho hỏi gọi cấp cứu số mấy?",Khoa Sản - Phụ Khoa,SYMPTOM,EMERGENCY
Admin cho mình hỏi Xin hỏi bệnh viện có thanh toán bằng thẻ tín dụng không?,FAQ,FAQ,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy nhói ở tim, có lúc còn bị đau thắt ngực lan ra tay nữa.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Tự nhiên hôm nay tôi bị cháu nổi mẩn đỏ, khó chịu quá.",Khoa Nhi,SYMPTOM,NORMAL
Tôi cảm thấy mỏi cổ liên tục trong nhiều ngày nay.,Khoa Xương Khớp,SYMPTOM,NORMAL
Cho tôi hỏi tôi bị tim đập nhanh với hụt hơi thì khám khoa nào ạ?,Khoa Tim Mạch,SYMPTOM,MEDIUM
Dạ cho em hỏi: Khám BHYT có được hỗ trợ 100% không ạ?,FAQ,FAQ,NORMAL
"Cháu nhà tôi bị táo bón từ hôm qua, giờ thấy đau dạ dày.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Bác sĩ ơi cấp cứu, tôi bị tê liệt một bên mặt đau không chịu nổi.",Khoa Thần Kinh,SYMPTOM,EMERGENCY
Cho tôi hỏi tôi bị ho có đờm với ho khan thì khám khoa nào ạ?,Khoa Hô Hấp,SYMPTOM,NORMAL
"Dạ bác sĩ, em đang bị đi ngoài ra máu thì phải làm sao ạ?",Khoa Tiêu Hoá,SYMPTOM,NORMAL
Thủ tục nhập viện gồm những giấy tờ gì? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy cháu khó thở, có lúc còn bị trẻ bị tay chân miệng nữa.",Khoa Nhi,SYMPTOM,MEDIUM
"Tôi đang có triệu chứng hay quên, và tôi cũng cảm thấy căng thẳng.",Khoa Thần Kinh,SYMPTOM,NORMAL
Admin cho mình hỏi phòng khám nhi nằm ở tầng mấy vậy?,FAQ,FAQ,NORMAL
Gần đây tôi bị zona thần kinh kéo dài.,Khoa Da Liễu,SYMPTOM,MEDIUM
"Bác sĩ cho em hỏi, em hay bị chấn thương mắt là dấu hiệu của bệnh gì?",Khoa Mắt,SYMPTOM,MEDIUM
"Tôi bị sổ mũi, mong bác sĩ tư vấn giúp.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Cháu nhà tôi bị phù chân từ hôm qua, giờ thấy hụt hơi.",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Chào bác sĩ, dạo này tôi hay cảm thấy đau bụng quằn quại.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Chào bác sĩ, dạo này tôi hay cảm thấy đau cột sống thắt lưng.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Mỏi cổ quá bác sĩ ơi, khám ở đâu được ạ?",Khoa Xương Khớp,SYMPTOM,NORMAL
Cho tôi hỏi tôi bị ra khí hư bất thường với ngứa ngáy vùng kín thì khám khoa nào ạ?,Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
Xin hỏi bệnh viện có thanh toán bằng thẻ tín dụng không?,FAQ,FAQ,NORMAL
"Mấy hôm nay tôi vừa bị khó thở dữ dội vừa bị nhồi máu cơ tim, mệt mỏi quá.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, tôi bị ra máu bất thường mấy hôm nay rồi.",Khoa Sản - Phụ Khoa,SYMPTOM,EMERGENCY
Tự nhiên hôm nay tôi bị bong tróc da và nổi mẩn đỏ.,Khoa Da Liễu,SYMPTOM,NORMAL
"Tôi bị đau khớp gối, đồng thời dạo này còn hay bị lục cục ở khớp khi vận động.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Tôi bị chảy máu cam không cầm, đồng thời dạo này còn hay bị chảy mủ tai.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
Tôi bị đau thắt ngực lan ra tay uống thuốc mãi không khỏi.,Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Tôi bị tăng huyết áp đột ngột kèm theo , giờ người rất mệt, cấp cứu giúp tôi.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Tôi đang có triệu chứng bé lừ đừ không chịu chơi, và tôi cũng cảm thấy cháu khó thở.",Khoa Nhi,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi bị mờ mắt đột ngột kèm đau đầu mấy hôm nay rồi.",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Chào bác sĩ, dạo này tôi hay cảm thấy ho khan, có lúc còn bị sổ mũi nữa.",Khoa Hô Hấp,SYMPTOM,NORMAL
"Cho tôi hỏi, tôi bị phù chân thì nên khám khoa nào ạ?",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Bác sĩ cho em hỏi, em hay bị ra máu bất thường là dấu hiệu của bệnh gì?",Khoa Sản - Phụ Khoa,SYMPTOM,EMERGENCY
Gần đây tôi bị chấn thương mắt kéo dài.,Khoa Mắt,SYMPTOM,MEDIUM
"Bác sĩ ơi, em bị chậm kinh, ngoài ra còn có dấu hiệu buồn nôn thai kỳ.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Tự nhiên hôm nay tôi bị đau tức ngực dữ dội, khó chịu quá.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Xin lỗi, Phòng khám nhi nằm ở tầng mấy vậy?",FAQ,FAQ,NORMAL
Admin cho mình hỏi Bệnh viện có khám ngoài giờ hành chính không?,FAQ,FAQ,NORMAL
Thủ tục nhập viện gồm những giấy tờ gì? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
"Tôi đang có triệu chứng đau quặn bụng, và tôi cũng cảm thấy nôn liên tục.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
Tôi bị đau cột sống thắt lưng uống thuốc mãi không khỏi.,Khoa Xương Khớp,SYMPTOM,NORMAL
"Bác sĩ cho hỏi, Lấy kết quả xét nghiệm máu mất bao lâu?",FAQ,FAQ,NORMAL
Tôi cảm thấy thở khò khè liên tục trong nhiều ngày nay.,Khoa Hô Hấp,SYMPTOM,NORMAL
Gần đây tôi bị khàn tiếng kéo dài.,Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị hen suyễn tái phát, ngoài ra còn có dấu hiệu khó thở.",Khoa Hô Hấp,SYMPTOM,MEDIUM
Tôi bị nhói ở tim uống thuốc mãi không khỏi.,Khoa Tim Mạch,SYMPTOM,EMERGENCY
Tôi cảm thấy rối loạn tiền đình liên tục trong nhiều ngày nay.,Khoa Thần Kinh,SYMPTOM,NORMAL
"Cháu nhà tôi bị tăng huyết áp đột ngột từ hôm qua, giờ thấy nhói ở tim.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
Cho tôi hỏi tôi bị tê liệt một bên mặt với đau đầu dữ dội thì khám khoa nào ạ?,Khoa Thần Kinh,SYMPTOM,EMERGENCY
Gần đây tôi bị hay quên kéo dài.,Khoa Thần Kinh,SYMPTOM,NORMAL
"Cho tôi hỏi, tôi bị sổ mũi thì nên khám khoa nào ạ?",Khoa Hô Hấp,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị chấn thương mắt, ngoài ra còn có dấu hiệu đau nhức hốc mắt.",Khoa Mắt,SYMPTOM,MEDIUM
"Dạ bác sĩ, em đang bị rụng tóc thì phải làm sao ạ?",Khoa Da Liễu,SYMPTOM,NORMAL
Phòng khám nhi nằm ở tầng mấy vậy?,FAQ,FAQ,NORMAL
"Mấy hôm nay tôi vừa bị bong tróc da vừa bị nổi mụn nước, mệt mỏi quá.",Khoa Da Liễu,SYMPTOM,NORMAL
"Cho tôi hỏi, tôi bị zona thần kinh thì nên khám khoa nào ạ?",Khoa Da Liễu,SYMPTOM,MEDIUM
"Bác sĩ cho em hỏi, em hay bị buồn nôn thai kỳ là dấu hiệu của bệnh gì?",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Mấy hôm nay tôi vừa bị chảy máu cam không cầm vừa bị đau nhức trong tai, mệt mỏi quá.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
Tôi cảm thấy ho ra máu liên tục trong nhiều ngày nay.,Khoa Hô Hấp,SYMPTOM,MEDIUM
"Cho tôi hỏi, tôi bị buồn nôn thì nên khám khoa nào ạ?",Khoa Tiêu Hoá,SYMPTOM,NORMAL
Cho tôi hỏi tôi bị nôn liên tục với đau quặn bụng thì khám khoa nào ạ?,Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Dạ bác sĩ, em đang bị buồn nôn thì phải làm sao ạ?",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Tôi đang có triệu chứng nuốt vướng, và tôi cũng cảm thấy ù tai.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Mấy hôm nay tôi vừa bị nuốt vướng vừa bị ù tai, mệt mỏi quá.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
Admin cho mình hỏi xin hỏi bệnh viện có thanh toán bằng thẻ tín dụng không?,FAQ,FAQ,NORMAL
"Tôi bị ho ra máu, đồng thời dạo này còn hay bị hen suyễn tái phát.",Khoa Hô Hấp,SYMPTOM,MEDIUM
"Cháu nhà tôi bị chóng mặt từ hôm qua, giờ thấy phù chân.",Khoa Tim Mạch,SYMPTOM,MEDIUM
Admin cho mình hỏi cho tôi hỏi lịch khám của giáo sư a là khi nào?,FAQ,FAQ,NORMAL
"Mấy hôm nay tôi vừa bị khô da vừa bị nổi mẩn đỏ, mệt mỏi quá.",Khoa Da Liễu,SYMPTOM,NORMAL
"Cứu với, người nhà tôi bị tai nạn giao thông!!!",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, tôi bị nhức mỏi vai gáy mấy hôm nay rồi.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Cho tôi hỏi, tôi bị trật khớp thì nên khám khoa nào ạ?",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Tôi bị trật khớp, đồng thời dạo này còn hay bị đau nhức không đi lại được.",Khoa Xương Khớp,SYMPTOM,MEDIUM
Xin hỏi bệnh viện có thanh toán bằng thẻ tín dụng không?,FAQ,FAQ,NORMAL
Dạ cho em hỏi: tôi bị mất thẻ bhyt thì dùng vssid được không?,FAQ,FAQ,NORMAL
"Tôi bị sưng tấy khớp, mong bác sĩ tư vấn giúp.",Khoa Xương Khớp,SYMPTOM,MEDIUM
Admin cho mình hỏi phòng khám nhi nằm ở tầng mấy vậy?,FAQ,FAQ,NORMAL
"Bác sĩ cho em hỏi, em hay bị mệt mỏi bất thường là dấu hiệu của bệnh gì?",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Dạ bác sĩ, em đang bị cứng khớp buổi sáng thì phải làm sao ạ?",Khoa Xương Khớp,SYMPTOM,NORMAL
"Tôi bị ngất xỉu kèm theo bỏng nặng, giờ người rất mệt, cấp cứu giúp tôi.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Tôi bị chảy máu cam không cầm, đồng thời dạo này còn hay bị chảy mủ tai.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Bố tôi bị mờ mắt đột ngột kèm đau đầu, xin cho hỏi gọi cấp cứu số mấy?",Khoa Thần Kinh,SYMPTOM,EMERGENCY
Cho tôi hỏi tôi bị đau nhức hốc mắt với chấn thương mắt thì khám khoa nào ạ?,Khoa Mắt,SYMPTOM,MEDIUM
"Bác sĩ ơi cấp cứu, tôi bị mờ mắt đột ngột kèm đau đầu đau không chịu nổi.",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Cho tôi hỏi, tôi bị ngạt mũi thì nên khám khoa nào ạ?",Khoa Hô Hấp,SYMPTOM,NORMAL
Cháu nhà tôi bị ho có đờm từ tối hôm qua.,Khoa Hô Hấp,SYMPTOM,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy chảy máu không cầm, có lúc còn bị tím tái nữa.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Xin lỗi, khám bhyt có được hỗ trợ 100% không ạ?",FAQ,FAQ,NORMAL
"Bác sĩ ơi, em bị sưng tấy đỏ mắt, ngoài ra còn có dấu hiệu mất thị lực đột ngột.",Khoa Mắt,SYMPTOM,MEDIUM
"Tôi bị chấn thương mắt, mong bác sĩ tư vấn giúp.",Khoa Mắt,SYMPTOM,MEDIUM
Tự nhiên hôm nay tôi bị nôn liên tục và đi ngoài phân đen.,Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Căng thẳng quá bác sĩ ơi, khám ở đâu được ạ?",Khoa Thần Kinh,SYMPTOM,NORMAL
"Tôi bị ra máu bất thường kèm theo đau bụng dưới dữ dội, giờ người rất mệt, cấp cứu giúp tôi.",Khoa Sản - Phụ Khoa,SYMPTOM,EMERGENCY
"Cháu nhà tôi bị tê liệt một bên mặt từ hôm qua, giờ thấy nói đớ.",Khoa Thần Kinh,SYMPTOM,EMERGENCY
Gần đây tôi bị viêm amidan kéo dài.,Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Dạ bác sĩ, em đang bị viêm họng thì phải làm sao ạ?",Khoa Hô Hấp,SYMPTOM,NORMAL
Tự nhiên hôm nay tôi bị khó thở và hen suyễn tái phát.,Khoa Hô Hấp,SYMPTOM,MEDIUM
"Tự nhiên hôm nay tôi bị hen suyễn tái phát, khó chịu quá.",Khoa Hô Hấp,SYMPTOM,MEDIUM
"Tôi đang có triệu chứng dị ứng mỹ phẩm, và tôi cũng cảm thấy rụng tóc.",Khoa Da Liễu,SYMPTOM,NORMAL
"Tôi bị ra máu bất thường kèm theo , giờ người rất mệt, cấp cứu giúp tôi.",Khoa Sản - Phụ Khoa,SYMPTOM,EMERGENCY
"Xin lỗi, Xin hỏi bệnh viện có thanh toán bằng thẻ tín dụng không?",FAQ,FAQ,NORMAL
"Bác sĩ cho hỏi, thủ tục nhập viện gồm những giấy tờ gì?",FAQ,FAQ,NORMAL
Cho tôi hỏi tôi bị mỏi cổ với nhức mỏi vai gáy thì khám khoa nào ạ?,Khoa Xương Khớp,SYMPTOM,NORMAL
Giá chụp MRI ở bệnh viện là bao nhiêu? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
Bệnh viện có khám ngoài giờ hành chính không? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
Giá chụp MRI ở bệnh viện là bao nhiêu? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
Tự nhiên hôm nay tôi bị nhói ở tim và tăng huyết áp đột ngột.,Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Dạ bác sĩ, em đang bị đau cột sống thắt lưng thì phải làm sao ạ?",Khoa Xương Khớp,SYMPTOM,NORMAL
Tôi bị nhức mỏi mắt uống thuốc mãi không khỏi.,Khoa Mắt,SYMPTOM,NORMAL
"Tôi bị khó thở nhẹ kèm theo , giờ người rất mệt, cấp cứu giúp tôi.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
Dạ cho em hỏi: phòng khám nhi nằm ở tầng mấy vậy?,FAQ,FAQ,NORMAL
"Dạ bác sĩ, em đang bị hắt hơi liên tục thì phải làm sao ạ?",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
Tôi cảm thấy ho ra máu liên tục trong nhiều ngày nay.,Khoa Hô Hấp,SYMPTOM,MEDIUM
"Khẩn cấp, tôi đang bị đau thắt ngực lan ra tay, phải làm sao đây?",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Bác sĩ cho hỏi, phòng khám nhi nằm ở tầng mấy vậy?",FAQ,FAQ,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy khàn tiếng.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Dạ bác sĩ, em đang bị mỏi cổ thì phải làm sao ạ?",Khoa Xương Khớp,SYMPTOM,NORMAL
Gần đây tôi bị hồi hộp kéo dài.,Khoa Tim Mạch,SYMPTOM,MEDIUM
"Tự nhiên hôm nay tôi bị đi ngoài phân đen, khó chịu quá.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Tôi đang có triệu chứng nấm da lan rộng, và tôi cũng cảm thấy viêm loét da.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi bị viêm loét da mấy hôm nay rồi.",Khoa Da Liễu,SYMPTOM,MEDIUM
Dạ cho em hỏi: giá chụp mri ở bệnh viện là bao nhiêu?,FAQ,FAQ,NORMAL
Admin cho mình hỏi Xin hỏi bệnh viện có thanh toán bằng thẻ tín dụng không?,FAQ,FAQ,NORMAL
"Bác sĩ cho em hỏi, em hay bị cháu bị trớ sữa là dấu hiệu của bệnh gì?",Khoa Nhi,SYMPTOM,NORMAL
"Mấy hôm nay tôi vừa bị nổi mẩn đỏ vừa bị viêm da cơ địa, mệt mỏi quá.",Khoa Da Liễu,SYMPTOM,NORMAL
"Tôi bị ra máu bất thường kèm theo động thai, giờ người rất mệt, cấp cứu giúp tôi.",Khoa Sản - Phụ Khoa,SYMPTOM,EMERGENCY
Dạ cho em hỏi: Bệnh viện có khám ngoài giờ hành chính không?,FAQ,FAQ,NORMAL
Cháu nhà tôi bị trẻ ho đờm từ tối hôm qua.,Khoa Nhi,SYMPTOM,NORMAL
"Bác sĩ cho em hỏi, em hay bị hen suyễn tái phát là dấu hiệu của bệnh gì?",Khoa Hô Hấp,SYMPTOM,MEDIUM
"Cứu với, người nhà tôi bị nói đớ!!!",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Bác sĩ ơi, tôi bị trẻ sốt cao, thỉnh thoảng còn kèm theo bé bị tiêu chảy liên tục.",Khoa Nhi,SYMPTOM,MEDIUM
"Chào bác sĩ, dạo này tôi hay cảm thấy đau cột sống thắt lưng, có lúc còn bị tê bì chân tay nữa.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Bác sĩ ơi cấp cứu, tôi bị nhói ở tim đau không chịu nổi.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
Tôi cảm thấy nhiều gàu liên tục trong nhiều ngày nay.,Khoa Da Liễu,SYMPTOM,NORMAL
"Mấy hôm nay tôi vừa bị đau quặn bụng vừa bị viêm loét dạ dày, mệt mỏi quá.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Khẩn cấp, tôi đang bị nhói ở tim, phải làm sao đây?",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Tự nhiên hôm nay tôi bị đau khớp gối, khó chịu quá.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị bé bị tiêu chảy liên tục, ngoài ra còn có dấu hiệu trẻ sốt cao.",Khoa Nhi,SYMPTOM,MEDIUM
"Tôi bị điếc đột ngột, mong bác sĩ tư vấn giúp.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi bị ngứa ngáy vùng kín, thỉnh thoảng còn kèm theo buồn nôn thai kỳ.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Tự nhiên hôm nay tôi bị dị ứng mỹ phẩm, khó chịu quá.",Khoa Da Liễu,SYMPTOM,NORMAL
Tôi bị ngạt mũi uống thuốc mãi không khỏi.,Khoa Hô Hấp,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị viêm amidan, ngoài ra còn có dấu hiệu ngứa tai.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
Cháu nhà tôi bị lục cục ở khớp khi vận động từ tối hôm qua.,Khoa Xương Khớp,SYMPTOM,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy buồn nôn thai kỳ, có lúc còn bị khám thai định kỳ nữa.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
Dạ cho em hỏi: Giá chụp MRI ở bệnh viện là bao nhiêu?,FAQ,FAQ,NORMAL
Tôi bị căng thẳng uống thuốc mãi không khỏi.,Khoa Thần Kinh,SYMPTOM,NORMAL
Tôi cảm thấy zona thần kinh liên tục trong nhiều ngày nay.,Khoa Da Liễu,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi bị ngứa ngáy, thỉnh thoảng còn kèm theo viêm da cơ địa.",Khoa Da Liễu,SYMPTOM,NORMAL
Tôi cảm thấy bé lừ đừ không chịu chơi liên tục trong nhiều ngày nay.,Khoa Nhi,SYMPTOM,MEDIUM
"Bác sĩ cho em hỏi, em hay bị ngứa ngáy vùng kín là dấu hiệu của bệnh gì?",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Tôi bị trật khớp, mong bác sĩ tư vấn giúp.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Tôi bị lục cục ở khớp khi vận động, mong bác sĩ tư vấn giúp.",Khoa Xương Khớp,SYMPTOM,NORMAL
Admin cho mình hỏi Cho tôi hỏi lịch khám của giáo sư A là khi nào?,FAQ,FAQ,NORMAL
Tự nhiên hôm nay tôi bị sổ mũi và hắt hơi liên tục.,Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Tôi bị ho ra máu, đồng thời dạo này còn hay bị khó thở.",Khoa Hô Hấp,SYMPTOM,MEDIUM
"Bác sĩ cho em hỏi, em hay bị ho ra máu là dấu hiệu của bệnh gì?",Khoa Hô Hấp,SYMPTOM,MEDIUM
Gần đây tôi bị sưng tấy đỏ mắt kéo dài.,Khoa Mắt,SYMPTOM,MEDIUM
Tự nhiên hôm nay tôi bị mệt mỏi bất thường và phù chân.,Khoa Tim Mạch,SYMPTOM,MEDIUM
Cho tôi hỏi tôi bị ngứa ngáy vùng kín với ra khí hư bất thường thì khám khoa nào ạ?,Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
Dạ cho em hỏi: tôi muốn đặt lịch khám trước thì làm thế nào?,FAQ,FAQ,NORMAL
Tôi cảm thấy mờ mắt liên tục trong nhiều ngày nay.,Khoa Mắt,SYMPTOM,NORMAL
"Tôi bị cháu nổi mẩn đỏ, mong bác sĩ tư vấn giúp.",Khoa Nhi,SYMPTOM,NORMAL
"Viêm họng quá bác sĩ ơi, khám ở đâu được ạ?",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Tôi bị đi ngoài phân đen, mong bác sĩ tư vấn giúp.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Tôi bị ra khí hư bất thường, mong bác sĩ tư vấn giúp.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
Admin cho mình hỏi Khám BHYT có được hỗ trợ 100% không ạ?,FAQ,FAQ,NORMAL
"Xin lỗi, Tôi bị mất thẻ BHYT thì dùng VssID được không?",FAQ,FAQ,NORMAL
"Cháu nhà tôi bị đau quặn bụng từ hôm qua, giờ thấy đi ngoài phân đen.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
Admin cho mình hỏi phòng khám nhi nằm ở tầng mấy vậy?,FAQ,FAQ,NORMAL
"Tôi bị trẻ bị tay chân miệng, đồng thời dạo này còn hay bị cháu khó thở.",Khoa Nhi,SYMPTOM,MEDIUM
Dạ cho em hỏi: Thủ tục nhập viện gồm những giấy tờ gì?,FAQ,FAQ,NORMAL
Tự nhiên hôm nay tôi bị chóng mặt và rối loạn tiền đình.,Khoa Thần Kinh,SYMPTOM,NORMAL
"Tôi đang có triệu chứng nổi mụn nước, và tôi cũng cảm thấy rụng tóc.",Khoa Da Liễu,SYMPTOM,NORMAL
"Cho tôi hỏi, tôi bị đau nhức trong tai thì nên khám khoa nào ạ?",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
Khám bhyt có được hỗ trợ 100% không ạ? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
"Cháu nhà tôi bị viêm loét dạ dày từ hôm qua, giờ thấy nôn liên tục.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Mấy hôm nay tôi vừa bị đau dạ dày vừa bị đi ngoài ra máu, mệt mỏi quá.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Tôi bị đau bụng kinh, đồng thời dạo này còn hay bị chậm kinh.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Khẩn cấp, tôi đang bị nhói ở tim, phải làm sao đây?",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Xin lỗi, bệnh viện có khám ngoài giờ hành chính không?",FAQ,FAQ,NORMAL
"Dạ bác sĩ, em đang bị viêm amidan thì phải làm sao ạ?",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
Cho tôi hỏi lịch khám của giáo sư A là khi nào?,FAQ,FAQ,NORMAL
Tôi bị rụng tóc uống thuốc mãi không khỏi.,Khoa Da Liễu,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị nhói ở tim, ngoài ra còn có dấu hiệu đau thắt ngực lan ra tay.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Bác sĩ ơi cấp cứu, tôi bị nhói ở tim đau không chịu nổi.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Mấy hôm nay tôi vừa bị tăng huyết áp đột ngột vừa bị nhói ở tim, mệt mỏi quá.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
